283,"Can't export posts , trying to move content between my two WordPress blogs , export creates invalid content , when I import the file WP that the email download links the WP import runner rejects it. Doesn't replicate remote changes , made on server on my mac, to my app. Think it is because apps local time reset to 01/01/1970 after last update , so I get sync errors when I edit posts.",,,,,,,,
284,I'm done. Uploading images has gotten progressively worse and now I can't upload at all. All image uploads fail. The mobile app was great for quick posts and updates but like the web version it seems to have prioritized features and UI over functionality and stability. I'll try again in a year.,,,,,,,,
285,"Useless search and routing function When I enter an address that I know is valid, app keeps giving a search error and tells me to change the search criteria...to what I have no idea. I read the help and entered the address according to the example, but no bueno. Google Maps has no problem with giving me routing intructions to that same address, but unfortunately, won't allow saving for offline use.",,,,,,,,
286,"I Type an Article , then save it in draft for edit it later . When next day while i am editing that article , App get bugs and it stuck 馃槴 for minutes . then that lag is gone and my edited article is also gone. this app wasted my 10hrs of Work in a minute.",,,,,,,,
287,App is great. Super easy to create or update blog posts. Easy to use interface - clean and simple just like the website. BUT:   1. IT DOES NOT LET YOU MAKE LINKS OPEN IN NEW WINDOW/TAB.  2. IT DOES NOT ALLOW VIEWING BLOG POSTS ON YOUR DEVICE'S OWN BROWSER.,,,,,,,,
288,"The Good the Bad and the Ugly Good Allows you to use offline maps when you can't use googlemaps. Allows you to bookmark different places with coloured pins. Bad the search is painful, it doesn't recognise addresses so its a painful process of finding on googlemaps online then saving the pins on this app. No Navigation, the follow me thing doesn't really help. Ugly The price of 拢2.95 is too high, 99p might be a fair price I emailed the support a couple of days ago about how to copy my places to this app and received no response so far.",,,,,,,,
289,"Latest update data hog Latest software update used my network data to automatically download updated maps. No warning. Can't find an option to only update maps via wifi. Default should always be to update via wifi with option to use network data. Result I went over my 2GB allowance and got dinged for overage. I am not impressed. App is good otherwise but this for me is a significant flaw. It's coming off my phone until it's fixed. Despite developer response, I just confirmed no warning message when download over mobile network.",,,,,,,,
290,"Why are good features removed? I used this app so I could easily access my wp dashboard for hosted sites. It opens externally now, what the f will app do? View stats and make posts? That's not why I downloaded this app.",,,,,,,,
291,"[EDIT:] Thanks for your reply. Even without GPS, this would still be very useful as a detailed, zoomable map if it could be reliably used offline, as your description implies. But the last time I tried to use it, it refused to run because I had no Net connection. Apparently it wanted to check for a newer version of my map, and wouldn't let me see the one I had. How about relaxing a bit about that, and letting us update when we can?",,,,,,,,
292,"This app used to work really well until the most recent update. Now when I'm writing a new post, it takes forever to catch up when whatever I'm writing runs on to another row so I have to carry on, hope for the best and go back and edit any mistakes when it's finally caught up. It's also almost impossible to start writing in a new block as the new block just doesn't appear. It's taking me twice as long to write anything now and is twice as difficult to use.",,,,,,,,
293,"Getting there but not quite there yet... I hate Google maps. Somehow it's slow on almost any device i have used. Right now I'm using nexus 7 and it's still slow, even with the new update. Mapswithme, on the other hand, is mighty fast but lacks in map data quantity, quality and the fact that the search function is useless. The only way I've found it useful is to search for the street only, but even then you have to magically deduce which city it's located in by the distance from your position alone. It's not very precise, also. In addition, i haven't found a way to change the measurements to km's, so that's that.  Last, but not least - there's no decent navigation (the rotation of the screen doesn't count).",,,,,,,,
294,Good but there is some issues I have with it 1. The spacing can be annoying when you make a long post it does not goes down it just stays up you have to make it go down. 2. You should be able to edit categories in the app odd you cant. 3. You should be able to change the url for free atleast 1 time sucks you cant. 4. Increase the GB size from 3 to 5.,,,,,,,,
295,"Update made it less useful Version 2.6.1 seems to have fixed the upload error issue. Thanks for the quick response!  I'm still unimpressed with the changes to the interface but I can live with that.  Original review: SGS III with Android 4.3. Uploading a post from my phone since the update results in an error notification 80% of the time. And yes I am logged in to my Wordpress account,  Also, the new interface requires more steps just to send a simple post as the post settings have been moved to a separate page for no apparent reason.",,,,,,,,
296,"Great for posting on the go.... but not much else. If you have jetpack, you can look at site stats. You can also review and approve comments.The limited functionality is why I didn't give it 5 stars. I understand XMLRPC can only do so much.  One feature that I want to see is uploading images from the phone directly to the Media Library for use later. There would be an entry added to the android ""Share"" context menu as well for that.",,,,,,,,
297,We need to be able to upload files from this app. Like musics and other document files. Right now it's only Photos and videos which aren't enough And also we need to be able to search for categories when we want to post. Just give us a search bar there,,,,,,,,
298,"The reader I mentioned the reader I meant I'm not able to view my site in-app. I like using this app even when there's issues but I'd love it if the reader returns. I do like the addition of searching for posts via keywords & hope that stays. An improvement would be if the posts related to the keyword(s) weren't in random order by date. Also, I've noticed when I try to visit self-hosted sites it goes to their blog in-app it'd be nice if they were available to view in reader.",,,,,,,,
299,"when it comes compared to the browser edit!,as I suggest wordpress team to bring all facilities and features as such in browser edit as the version in browser seems higher when compared with the app...It is that when you cant add files in the app and some embedding doesnt support and the jetpack block is enabled in the browser version and that block is not supported in the app.....Few latest updates satisfy me comparing the last one's...so you guys are improving each step馃槏 and keep goin!鉂?
org.stepic.droid,46.834890965732086,3,165,I have a problem with opening videos I just get the error that there is no connection while I am connected to the internet and I'm sure about it. Please help me I wanna use the tutorials but I can't. The deadline for the course is closed.
com.mapswithme.maps.pro,46.70327102803738,1,35,All the things about the app including map graphic and search results are great. The only big problem is that the gps point is jumping and moving suddenly during navigation and that makes it deserve one star.I sent a screencast of the navination of this app and another app to maps me group. I hope this problem will be solved for some devices.
com.mapswithme.maps.pro,46.654205607476634,3,170,Have used the app frequently on our trips for off-line walking mode routes and worked well. Just in the last week of a weeks long European vacation it has started to lag badly. We start to walk the route and the blue arrow doesn't move and then it suddenly jumps to catch up. This is even when we are out in an open area on a street. This was a great app and we really depended on it especially to find our accomodations in the historical parts of towns. Used to be 5 stars for us.
com.mapswithme.maps.pro,46.588006230529594,1,7,Weird. I live in Colorado", it doesn't let to download new places even though they exist. If the place you want to go to is not recognized, the app shows you a cartoon fox... With a shoe... Probably, it means something deep, but it would be easier to say 'sorry, can't find it'. And again, why not? Even with an internet it's impossible to create a route. Also, all fancy features 'photo spots'," 'nightlife' etc. work only for a very limited list of random cities. Didn't find it helpful or reliable."""
300,"dear Maps.me administration, I hope you realize that after your latest updates, you've added an nonexistent country to your map, I'm talking about so called ""Nagorno - Karabakh Republic"" which is not recognised by any nation in the world, and considered as a part of independent Republic of Azerbaijan 馃嚘馃嚳. those territories are under occupation, which happened after brutal war with armenian separatist. Showing ""NKR"" in your maps, is denying 4 UN resolutions which are demanding to end occupation.",,,,,,,,
301,"Handy, but with a few kinks Great app for quick updates or edits on your blog when you're away from a computer, but there are a few issues, at least on my samsung galaxy tab pro. Editing pages or posts doesn't give you access to all features, and if you're reading other blogs, the comments section always says ""no comments yet"" even when you know there are comments.",,,,,,,,
302,"Needs a ""find blog"" feature Having to search for blogs via tags or url is ridiculous. This app needs a feature where you can follow blogs via similar interests, not merely by what is suggested by WP. I love using this site but it's not the best way to follow blogs. Pick up your socks WP. You're not new to this.",,,,,,,,
303,"I have been using this application for few days in Spain lately. After two days of usage I have sent a bug report to the developer. I was kind of expecting to get some response. Alas - no one came back to me. Here is my original bug report:  1 - the maps are very good, with very aesthetic and appealing view. Kudus! 2 .- I have received few times failures in planning a walk, and was advised to define a different start or end point.  I fail to understand both. 3. There is a very unstable behavior you need to solve. When walking along a planned path, even a very straight one, the view keep rotating clockwise and back. This is annoying behavior. 4. When walking along a plan path, the software does not take care to move the visible map window, therefore I have to take care of this. 5. It should be possible to decide which data layer is drawn. For example, when I look for a monument and the search can not find it and I want to finger choose it, I don't want to see icons of restaurants. 6. There should be integrated icon explanation. 7. I would expect a search that yields many results to sort them from close to far. In 99% of cases I need the closes",,,,,,,,
304,"Needs better support on yotaphone UPDATED 2 STARS REVIEW: After using this app for a few weeks on my old phone , I bought a new yotaphone 1 solely because of the native support of this app for the e ink display. I was hoping to use the e ink display as an energy saving GPS navigator. However I was soon saddened to find out that routing is not supported on the back display, and the maps that do display on the back do not automatically update to the current location.",,,,,,,,
305,Blog's 'r US We use WP to do our travel blogs and find the interface from tablet to smartphone to PC clean seamless. Had some difficulties over slow internet (satellite) connections but it is rock solid with high speed terrestrial services. Posted text while away and imbedded photos later over high BW links.  SOMETHING HAS CHANGED! I am now running WP3.6 on my new ASUS Transformer tablet running Android 4.4.2. Seems you have to upload photos to the media now or the app will freeze. Used to be able to upload directly from 'Gallery' . THis seems a clumsy way to do it. Not sure I'm getting the value from Premium....,,,,,,,,
306,"Cant enter street address numbers. The street I live on is literally listed in the wrong town. It shows up on the map properly in the correct place, but you have to enter the neighboring town to find it. 100% failure on the first search i ever tried.",,,,,,,,
307,"Background battery draining Constantly using gps thereby draining battery, on a new nexus 5x, denying location permission to the maps.me app removes the gps icon from the status bar, granting location permission instantly puts the location icon back and battery goes down very fast. Cleaning cache from recovery mode doesn't help. Only uninstall or denying gps helps. Maps.me was gradually getting worse and worse after they become free and now they reached the point of total unusability. That's sad. Gotta move on to an  alternative OSM",,,,,,,,
308,"Useless application, waste of money. This is useless application and waste of money. Never worked . I have Sony Xperia, Android version 4.4.2. Downloaded maps OK, but never was able to locate my device, shows only one location whatever I do, I travel to Germany and it shows me still in London!  Travel in London and rebooted device and the app multiple time, still shows the same place where I installed first time.",,,,,,,,
309,"Not well adapted for Android I'm quite satisfied of the blog as a customer, but as an admin the site is awful. When I want to copy some of my text or even write a new page or article, the first screen thumbtouch engaging keypad, it goes to top page? When I want to change for example title menu it refresh for each single letter??? And there are few problems which i'm also not entirely satisfied. Can you fix it please? This app doesn't fit on android phone, moreover since nothing has been fixed, I changed to 1 star",,,,,,,,
310,"Address search function doesn't work Not sure if I need to toggle online capability or what, but search can't find business names or many Street addresses. Sucks when trying to navigate when our of town.",,,,,,,,
311,"I stopped counting the amount of app crashes, the forced detours and missed turnoffs due to the poor setup of this app. You should .never. ever rely on it, but .always. have to verify the routing, else you suddenly end up on a road running parallel to the highway, instead of on it. How often did the app not detect my location and claimed me to be in a building or tunnel?... The one and only reason I still have it installed is that it has been the first running offline... call me sentimental.",,,,,,,,
312,"Does not support custom post types This would be a nice app, except there is no way to view, edit or create custom post types.  That's a deal breaker.  What good is an app if you can only access half of your content?",,,,,,,,
313,It would be nice to see the pictures when editing a post. Each time when I  edit a post I can only see the link of the pictures which is not useful  when you want to comment them... All the rest of the app is very well made  apart this. I'm still waiting for this upgrade before using it ;-) Update :  finally they made it :-) I have installed this app many times and each time  I'd expect to sea the pictures when editing. Last time I hope might be more  than a year ago and now it's working :-) cool! Thanks WordPress :-) Next  expectation: searching a post. I've got a 1000 of them and would like to  check again all the content I've written from the beginning but it seems  that I have to slide down the page for ever to be able to reach my first  post... Am I mistaken?,,,,,,,,
314,"In theory, this app could be wonderfully useful for bloggers on the go. The design, layout, and features provide everything I could want and need. Unfortunately, the reliability of the app falls short. I run into problems almost every time I use it. The whole app will freeze and crash any time I try to add more than a few pictures to a post, and what should take fifteen minutes ends up taking two hours. It is unbelievably frustrating. Editing on a mobile web browser is even worse, though.",,,,,,,,
315,"Very useful, but has its problems. (1) the location often does not work, even with full bars in the middle of the city. (2) search results are sometimes very bizarre... If I search for a simple city name like Hanover, it gives me a town somewhere in the US like 100,000 kms away when im reality I'm in Canada and the city is like 10km away. Both issues appeared on 2 different androids tested (android 6 and android 10).",,,,,,,,
316,"It has trails in national forests and parks, too. One thing to remember before wandering somewhere new, download maps of the place, while you have wifi or cellular data. I have more than once seen a disturbing divergence between voice guidance and the blue line marking my route. Follow the blue line. The lady is a tramp. If you're a cyclist, you might not want to use this app. The route it suggested from my house to Portland,Ore would have me riding on a busy highway when plenty of country roads would have been a better experience. Google Maps is better.",,,,,,,,
317,"1 sMaps 1 Maps,Offline,great tool for the Blind,have to test with screen reader Spiel,Talkback,TTS,Test to Speech,will find did developer code scripts behing GUI's,etc.other Navigation with read the map and will Voice commands allow the route be coded ,otherwise delete the app,and no ads and popup windows and 3rd party tracking.",,,,,,,,
318,"Okay for emergency but needs work on stats While this is a handy app for on-the-go posting or editing, the stats are not very useful. For example, although it's nice to show that I had 905 hits from the UK or US, the fact that I cannot see which state or city within the countries listed, or even more importantly, the breakdown of the actual pages/titles for those area makes the stats useless. I recommend bookmarking your Google analytics page instead...",,,,,,,,
319,"Good enough. But need more features. I've just used a little just now. And I found that on website, you guys have ""open in new tab"" feature when we add a link on text, so that users clicked on it, the link opens in a new tab. But in app, there is no such a feature. I had to copy the html code from the previous link I've created using web version (on PC). That's not such a big deal. But I think you guys should add that feature in app too.",,,,,,,,
320,"Why change what works So I updated the app yesterday and wish I hadn't. Was happy with the layout showing stats and view site together but now it has moved view site to bottom of screen and has a tab called Plan, which looks like a tool to sell your add ons.",,,,,,,,
321,The map itself is good. thus it can not choose the route between highway and a free road.  the main problem is. before i was sighn in into a google from this app. to keep organised my bookmarks.  now my phone was little broke. i reinstall android 6.0 OS to my phone. then i reinstall maps.me and then. i was trying to sighn in into a google service from the app. to retrieve my bookmarks. but i get a message from google.   that they not support this app anymore. because only browsers permitted to make authorisation requests to google. it's classifieds as embedded user agent also known as a web-view.    anyway i can't get my bookmarks back. not allowed anymore. and google authorisation still there. kind of useless now for me.,,,,,,,,
322,"Only good if you know the place you are going to. Offline maps work only in the way that it gives a map for around your location while offline. If you need to find a particular street number forget it, best it can do is tell you the cnr of x and y. For roads that are 20-30km long it is worthless for navigating to a particular street address. I have to whip out google maps to get that last 1km or so. The addresses work best when you put them in backwards, even when you select the search on map option in search. It's just a mess. I really wanted to like this app. I wanted to love it.",,,,,,,,
323,"Good . . . But . . . Update Needs more work. The app also fails to load all followed posts. Unless you open it every few hours you can look forward to missing some of the posts that you would have liked to have seen. I loaded my Reader in the app, and compared it with the browser version. In 12 hours I lost 50 posts. So. Useless if you only check once daily. Also needs better text formatting control.",,,,,,,,
324,"Cant connect Could be good but its useless due to the problem with establishing connection. I have to reload 10 times for my post list update. Its the same with pages, stats, publishing a post, even with login. I tested this on many wifis, with data on, on different devices, ... Same problem everywhere. Fix it and ill give you 4 stars. UPDATE: if i could id rate this app -5. Its pure crap. I was writing a long post, but this app only (due to its problems with connection) only saved the first paragraph. Uninstalled.",,,,,,,,
325,"Don't trust this app! The syncing feature is the worse! I spent hours yesterday writing a post, posted, and when I opened the post on the app, I was going to change the name, the app synchronized a draft from 6 days ago (when I started to write the post on my phone) instead of updated the posted text on the phone! I lost hours of work, because now I only have this text from 6 days ago! Edit: at the same time I wrote to ""Help & Support"" and 4 days after still don't have an answer.",,,,,,,,
326,"Nearly no function worked properly. The app updated older versions of post drafts so that the recent progress was deleted. The draft mode does not show contents like lists or images. Uninstalled. The mobile bowser version works fine, while the app is causing more problems than is solves.",,,,,,,,
327,"Would be a 5 star if it was possible to search through my bookmarks list to find a place. I have a list of over 16,000 locations throughout the country, only about 200 of which I use. It would be great if I could search for the places I need. I am using the Android version on my Samsung S20",,,,,,,,
328,Website says there is an option to add self-hosted WP site. There isn't. The app also refuses to let me login. Falsely says username and password are wrong. Won't even let me access settings. Contacted help. No response. Not even estimated wait time. Refuses to function at every turn.,,,,,,,,
329,I don't understand this app does not work at all offline... What's the point? On my Android headset every search or navigation attempt fails to find any results after downloading the whole city which took hours.   even for a city like San Francisco can't find anything unless it's connected to the internet - so why not just use Google Maps?,,,,,,,,
330,"Featurful but misses the mark Two problems I have are seeing the font when editing and finding a post that I'd like to work on from the posts screen. I don't know what others do with this app. For the most part,  I just want to create and edit posts. If there was a way to search posts,  and a way to blow up the font, I'd give this app a five.",,,,,,,,
331,"Can't log out ... I am using the app on my Samsung Galaxy 10.1 Tab, I want it to access more than one of the blogs I manage. I got the first blog up, ran a test post, great, went to log out ... can't get it done. The only log out is in the dashboard that I can find, every time I try to get the pull down menu for the log-out I get a screen refresh, meaning I can not get logged out. Without being able to log out of one blog I can't get the other on. Any hints on getting the log out to work?  Other than that it appears to work well, with my first test post that is. I just want to use it for multiple Wordpress blogs.",,,,,,,,
332,"#BUG...LOOSES CATEGORY All the posts for Self-hosted sites keeps loosing their given categories when a ""Publish"" button is pressed to post new Articles or ""Update"" button to update content and keeps sending them to ""Uncategorized""....plz fix this asap!",,,,,,,,
333,"Think I'll stick with Google maps Can't search via postcode. It took me about 15 mins to work out how to even set a route. There is no obvious button to set a route which threw me unlike Google maps you have an arrow button and hey presto where do you want to go and you can only plan a route from your physical location. Not for me, I enjoy simplicity.",,,,,,,,
334,"I went to edit a post today in this app, and it randomly created and published an entry I'd already published before (a year ago), but made a new entry out of it and it's all jumbled and in one line across the page! This is really bad, I cannot have my blog with random publishings happening I didn't authorize. I now have to go through my blog and make sure nothing is messed up. That was very jarring and I don't feel confident in using this app anymore, I'll stick to the website.",,,,,,,,
335,"I was super impressed with the app up until I went to edit a published post, the app wasn't updated and showed my blog post as it's first orginial draft? All my edits and revisions since then are all gone. It was considered a draft again and unpublished. That was days and days of work disappeared within seconds. I will no longer be using this app.",,,,,,,,
336,Excruciatingly annoying Impossible to search without app insisting on downloading more maps. Deleting. Even after downloading a bunch of maps the app doesn't allow route planning. Just the boring freeways. Might as well use Waze or Google Maps. The search goes on.,,,,,,,,
337,"I also agree that the app does not work as it used to. Previously you would enter the street number, name and town and it would come up but it now just gives multiple options none of them what you want nor does not give any reference to the town other than the main capital city which means you have to enter everyone until the correct one is found. It used to be a very good app and I used it constantly overseas but now I cannot as I cannot trust it will get me to where I need to go. I tried the OpenStreetMap you mentioned in the previous post and it gives me no option to tell anyone nor does it bring up the requested address.",,,,,,,,
338,"No voice guidance I would really appreciate if you add voice guidance feature and more accurate for feature like atm, banks, gas stations, hospitals, service centres with names  restaurants, toll booth, famous temples other government offices. As well as arrows showing the direction of traffic.and also usefull feture like track recoder to save the track.and there are many new bridges and diversion which are newly made to save the time and traffic which still not added in your map. Pls make new update 4 above 5star next time",,,,,,,,
339,"The app kept crashing after I uploaded a draft with pictures. It wouldn't load every time I tried to edit a draft that contained pictures (it works for drafts that are all text). Even when I restart the app, it will crash whenever I tried to edit posts. Since I use the app to upload pictures easily, this app is now useless compared to the browser which can do the same things without crashing.",,,,,,,,
340,"Poor hog This navigator is very poor in customisation options (no next turn icon/distance, no direction indicator, no speed limit warning, no speedcam warning/distance etc.) It also hogs on resources, downloading base maps as .obb files, which cannot be moved to the SDcard, taking about 50MB of internal memory. Finally, downloading maps on a PC to transfer them into Maps.ME directory didn't work, it couldn't find them, re-downloading them and making me waste time (at least, those maps were on the SDcard).",,,,,,,,
341,"Here is fresh bug report for you. Download maps for 2 countries that have mutual borders. turn off internet. select location in one country and click 'roure to' select another point in second country , and then app tells you that system error has occured. about a year ago it was saying that you need to download map in same conditions after a year it throws system error (no details in the message, consider giving more descriptive messages to user) , thats opposite to progress",,,,,,,,
342,"GPS Bug updated. Has GPS bugs that make it almost unusable. No voice Nav and regular google maps is much less of a battery drain  GPS bug is as follows. You can search for a location, but if your GPS wasn't already enabled it will constantly search never making a connection. You have to stop the app restart it with GPS already enabled and it seems to work for the most part but it was very spotty and it makes it extremely hard to use if you don't have time to stop and park and occasionally I had to hit the lower left button to make it connect again if it stopped working. Was very weird, never have this problem in most apps. I'm a developer myself that's the only reason I recognize it as a bug. Will give it two stars because it got me back from St. Louis without getting me totally lost.",,,,,,,,
343,"Like many other people, unable to fully use this app, as it seems to have an image restriction when you wantto upload and attach an image.  I have gone through all the troubleshooting and even changed settings on the host/server and blog - still no difference. In short, I have to re-size the photo in another app on my phone, then attach that smaller photo into the Wordpress post.  Only an issue through the app. Following various searches and tests this seems to be an issue with the app - despite the settings I make on the app. Please fix this issue please...",,,,,,,,
344,"Search function not working after update, tried zooming out without much help. Routing navigation every thing is good, but search shows up in the list but not on the map...",,,,,,,,
345,"I started using this 2 years ago, and it was very good then. With recent updates the quality of routes for pedestrians has declined sharply.  I was recently in Manchester and could see my destination 100m down the street, yet maps.me wanted me walk 250m round a block. It was giving me a driving route, although I checked, it was set to pedestrians.  The version of a year ago was better for walking.",,,,,,,,
346,"Not able to download Tamil Nadu, India Map. I have been using the app now for many years and it was working fine. Now I'm not able to download/update Tamil Nadu, India Map and able to download other maps. I tried all possibilities (clear storage, uninstall & reinstall, restart of phone etc. and still failing. I don't have any VPN and also I'm very close to the WIFI so no problem with that as well. As TN, India is my birth state and it is bad that I'm not able to download the map giving 1 star",,,,,,,,
347,"Do my self-hosted WP sites have to be connected with (paid) Jetpack to use this app integratedly? Why are there too many ""not loaded"" in the tabs? Or I missed something? Sorry, I rather use WP manually from browser. It's just not as powerful and versatile as I thought.",,,,,,,,
348,What a joke. No WSIWYG editing and the preview is also not showing what the post will actually look like. This app is totally useless. Update: Tried it again. Really wanted to be able to use. Still no usable editor where you can see what you actually get.. Going back to the web interface (the classic one since the new one is unusable).,,,,,,,,
349,"handy and accurate, but the search function only gives exact matches which is tricky when traveling in foreign countries, and it gave me a notification explaining the bookmarks feature after I'd already bookmarked several places. Minor but annoying",,,,,,,,
350,"The free version is fine. It contains info on small alleys, which is helpful, although GPS gets lost sometimes (not sure if it's the app fault). However, I would strongly discourage to buy the paid version of the app. The ""PRO"" maps have just wikipedia info, and they have mistakes (unexisting places, erroneous descriptions...). Really useless, and there's no option for refunds once you pay and discover these not so PRO features.",,,,,,,,
351,"Poor navigation and atrocious new download I live in Chennai India and used this for navigating direction to a popular destination and it was terrible. Wasn't aware of 1 ways so kept telling me the wrong directions. Didn't tell me upcoming left, rights etc. The GPS location tracker worked well. The other thing I had the whole India map downloaded but with this new region download feature it overwrote the entire old map instead of updating just the region I refreshed. While that might b the new behaviour it didn't warn me this would happen.",,,,,,,,
352,"search is extremely limited, app can't even find the place I am searching for when I am sitting in the parking lot right in front of it. I understand OSM is crowd sourced, but at very least someone should be able to enter an address and find it, even if the business name isn't locatable, without having to rely on the community to do so first.",,,,,,,,
353,Good but...... The idea is good. But it lacks dynamic routes. I mean I can't alter the route. Need more improvements. Like altering the routes. Locating my current spot on the map. And navigating from my current location. Option of travel is limited to car and walk. Why not public transport? I need continuous development. One plus to the app as it save data and I can use it despite my poor data connectivity.,,,,,,,,
354,Lost a lot of features in the app when moving to block editing. I can't change block types after they are created. I also can't underline text in the new app.,,,,,,,,
355,"Functional But Flawed I wrote an article and was saving it for later and then got a new phone and logged in and the article was deleted. Only stored locally? Come on wordpress. I logged into my account, I should have all my drafts. Do they do much for the community of users also because I have only had 3 followers in 3 years. They should feature well-working websites. Also, I cannot figure out how to do a sub category link from the main links. It goes dead. I will keep researching but some of it can be frustrating.",,,,,,,,
356,"Honestly I love Wordpess and have been using it since the first few builds back years ago.I was so excited to have an app, but I first used it to post a step-by-step with several photos and it was a complete pain in the %~$.  I think this app would work best with media altogether if it simply let you upload your photos first WITHOUT making each one it's own post, then let you insert them from a gallery view as you need them.  Otherwise, just remove the current media options altogether and try again later.",,,,,,,,
357,Few important options are missing 1. No option to set the main thing of the post - - featured image 馃槓  2. Not all options of editor are present.. Atleast first 2 lines of editing tools should be there.  3. Open the image upload doesn't comes as it shows the broken image... Please fixx  these issues 馃榿馃榿,,,,,,,,
358,"It loses my posts Year after year, the same crap....I just spent 45 minutes working on a post. I pushed the button to publish, and Wordpress immediately said it could not publish. (Not sure why, b/c my internet connection is fine.) It didn't save the post, the whole thing is gone, up in smoke.   This app might be good for a Buddhist who wants to work on not being attached to his/her posts, but as far as a blogging app goes, if it doesn't save your posts and loses your hard work, then it's crap. Don't bother.",,,,,,,,
359,"Frustrating at best When creating new posts or editing old ones it's nearly impossible to get the cursor to where you want it. Repeated clicking in & around the line I want the cursor to be gets it there & then makes it jump back to two lines above or where ever it wants to be. Also editing code to existing posts messes things up.  Currently only thing the app is good for is approving/deleting comments.  When commuting & wanting to create a new post I now use blogger, because unlike this app, it just does the job.  Please fix/improve! I've been with wordpress for years & love everything else about it!  device: Galaxy S II",,,,,,,,
360,"Great before the upgrade I upgraded the app earlier this morning and now I am unable to save any posts with or without pictures.  Please fix this!   4:54pm Update: The error message says ""an error occurred when loading media: no peer certificate"" I took the pictures out and it still doesn't save to draft or publish. It says local changes.  I lost an entire blog post today of over 500 words because of this upgrade. I have never had an issue with this app since I originally downloaded it. Please correct this!",,,,,,,,
361,"I'm very disappointed with this app as WordPress is supposed to be the leader for blogging. Can't save a draft just on the device when there's an internet connection. Can't create a post draft with pictures when offline. No control of the layout of photos when using ""Tiled Gallery"" and no preview of such posts. Unable to set geo-location for a post. This bug has been there in over a year and still hasn't been fixed.",,,,,,,,
362,"Always hangup on me. Not realiable I bought this maps with me pro. I kinda like  but it always hung up on me. There are times when you change course and you did not follow the recommended route, after awhile it abruptly closed. There are times that it will closed automatically without apparent reason. We had to restart it several times in order to make it work. It's so frustrating in the middle of the navigation and you are kinda lost and this will closed automatically.  I am using samsung galaxy note 3 for this apps. I am so frustrated.  Reloading is not a good answer. I paid for this. I expect a better answer or another solution.   FYI - Reloading is the next thing that I ever did once it's abnormally closed but it takes several reloading before it will be usable. Do you have an email add where I can stage my complain?   I did. I send an email to you last Jan 9 until today, I haven't received any reply.",,,,,,,,
363,Nice UI update...but... The UI update was a long time coming...  Still no option to hide the stats section that is useless to self hosted sites.  Dashboard is just the web version?  Wth?  Media section displays blurry thumbs.  Doesn't seem to have been tested out before releasing.  Editing pages/posts is a terrible experience. Offers nothing for the seasoned users.,,,,,,,,
364,"Has a lot of maps but takes forever to download relatively small files. Also constantly saying failed download on this app. What should be simple is a pain in the butt. I switched from here maps to this because this app has more countries available, but I feel like Im trading more countries that here maps doesnt have like japan but with a less quality app. I like the maps on here maps better too. Oh well, Ill give it a continued try and see only because ive invested all this time in it so far",,,,,,,,
365,"Please add a speed limit option. In Japan, many people use scooters. 50cc. The max speed limit is 30km/h. So when I search a route using your app, it's always the wrong estimated arrival time. That kinda sucks. Edit: why would I download the updated app if you don't offer what I need. Fix the app and I'll download it. Till then, see you Edit: you offer limited speeds for bicycles and walking. So it's not like it isn't being done. You can and are already doing it. Just add a moped option.",,,,,,,,
366,"I wish this was better, then I could delete Google. This doesn't show alternative routes. The search isn't great either, it often doesn't show places that come up straight away on the devil's Google Maps - I can often find roads, but when I type in a number on the road it doesn't show it. :(",,,,,,,,
367,Terrible. Keeps coming up with couldnt sink doesnt show me any of my blogs. cant go on setting cant post nothing the only thing that works is view my site. It worked the first day i downloaded the app then i did some work to my site put some posts on etc and after that the app just went terribly wrong. whoever runs this app seriously need to fix it coz its just a joke. if i want to blog when im out and dont have a laptop with me i cant coz this app dont work. Sort this App out now!!!,,,,,,,,
368,"Current Update many issues 1) Leaves GPS active upon exit, must force exit running background apps of Maps.me. 2) Since maps split, Favourites sluggish to completely unusable.  Was supurb prior to change. 3) Current permission set way over the top, not openly documented. Was a stellar app, going downhill exponentially.  Android 4.4.2 Samsung GSIII",,,,,,,,
369,"Useful, but needs work Hats off to the dev team ... this app is easy to use and does its job. A major problem, though, with the Ireland maps (at least), was that route lines overlaid the street and highway names. So, we could use this app only as an advisory to a physical map, where we could see actual street and highway names. Google Maps solves this problem by putting the route lines over the streets but under the street names. Overall, close but no cigar ... hoping for improvement in the future!",,,,,,,,
370,Overall the functionality seems good however there's no sharing section in the Android app like in iOS. I have to go to mobile web to update. That's kind of pointless. I don't want to write in to development inside the app! Forward this to them geez.... That's not what I'm talking about and it's not in the app! Not sharing.... Posting it Twitter LinkedIn with checkbox and default if title. Still not functioning. Add this,,,,,,,,
371,"Well, the app used to work well until a few days back. I can't view my published posts or my media anymore, it keeps saying unable to refresh, I can't even reply to a comment. Now, I'm just stuck cuz it has refused to publish any post anymore. Please fix this.",,,,,,,,
372,"Why is this app here? Is it deliberate to just have reading functions only? What happened to rich text formatting, picture uploads, feature image settings and easy post uploads? I doubt this app would be on the Apple iTunes store with this rubbish. Fix up please",,,,,,,,
373,Became worse It was excellent light app. Now it shows map quickly but does not respond to touches approximately 10 secs. Phone is hot after a few minutes of using. It shows hardware OpenGL requirement. My phone does not have opengl. But one year ago app worked perfectly without that.,,,,,,,,
