275,"This app does not provide audio navigation Be WARNED YOU MAY CRASH USING IT. OR FINED BY POLICE. The maps are accurate but the nav line hides the junctions. Road name are difficult to see at a glance. If you have a driving buddy it would be ok. many thanks for the update, will try it again in the future as and when it has audio also.",,
276,"Really not that great... I used this app for quite some time now and while does contain a few features that are better than on the website I like using the website on my phone's chrome more because here I can read random articles, open links in New tabs to quickly look up an unclear term and also does it remember to where I ha e read already.",,
277,"i could never make it to synch my reading lists from the original device where I saved them to other devices. now I changed phone and they are gone. such a shame. I had spent much time collecting those articles. and then the fact that you cannot access the reading lists from a normal browser is a little bit ridiculous....sorry Wikipedia, I love you in general but this app needs improvement. i would love to be able to continue to use it effectively across all platforms and devices.",,
278,"After installing the app it showed my location and the street name was completely wrong. I wanted to see what routes it would offer me to my father's village, but a search by the name of the village did not yield any results. Uninstalled.",,
279,"Very poor. The most ridiculous and non-functional app I've ever seen. There are so many bags I cannot even name! I cannot upload any photo, the scale of new post creation page is over sized that I can't see all the options. The navigation is enormously vague. I don't see comments I've made and blogs I follow. Finally the app crashes all the time. Well... The raw job. It's irritating.",,
280,"Plus: -detailed maps -no inaccuracies in the map material found Cons: -localisation doesn't work properly (when not connected to a wifi network, which typically is the case on the road): it takes very long before it finds a location at all, and in the end the result can still be 500 m wrong. (with other apps (here and google maps) it does work, so it's not the hardware). Minor remark: I personally prefer the old look of the bookmark pins.",,
281,"App works well for city nav The app works well for small scale, city navigation, and has very detailed maps for that. However, for trying to decide a route around the country, it's not the best. When you're very zoomed out, you can't see any of the roads or cities at all. This makes it almost worthless for countrywide navigation or route planning.",,
282,"Very nice detailed map program. Today I used it for routing, I would not recommend this app for route planning. Some tips: If you know youre global route download the maps for routing. Second: while driving the application is very keen on directing you to a motorway. Once decided which motorway to us, the app is willing to direct you a few miles in the wrong direction instead of choosing the shortest/fasted link. Also I noticed that is does direct you to closed roads (andosm use the same maps not having this problem). Last: In the options I noted that I do not want to use an internet connection, why is a popup occuring when I am driving stationg that I do not have Internet enabled?",,
283,"Unusable I can't leave the home page. Search shows me article titles, but tapping does nothing. Links into the app open on the home screen. If I can't read articles, it's useless.",,
284,"This app makes more connection attempts than probably the next 10 apps combined. Even before doing anything with it, and without running it, it's CONSTANTLY trying to contact Facebook & Google & who knows what else. They blame it on the SDK, but a) it shouldn't be doing it when I haven't even launched the app in forever, and b) other apps aren't nearly as bad. Pretty much every other app shows a handful of attempts, this one goes on for pages. & huge app size for what it is.",,
285,Uploading media does not work properly. Some files do not upload and the app does not resume automatically which is annoying. But even worse: Some files are uploaded several times if you try to re-upload and then you end up with duplicates. Also if the app closes in the background it starts uploading all media of a post again. There is also no source editing. Recently it just started crashing in the media library. In summary the media upload is useless.,,
286,Desperately needs an overhauling This used to be a four star app but has become into something that instantly reminds you of the good ol Gingerbread days. Please switch to Androids modern menu layout that's being used by so many decent apps. Why is there still menu key in the bottom bar? Move it to the side and make it swipeable. Also horizontal scrolling is a mess. As in nonexisting. 90 percent of all articles could easily be scraped since there's no way to read them properly. The website is so much better.,,
287,"I really like having access to OSM and this app works well for that. However search is slow and inaccurate .. But the most frustrating thing is map update. This takes hours and they should allow it to be done with a PC Also, like Sergey below I feel annoyed that I paid for an app to remove adverts but they are back as it's now free.",,
288,Happy user of maps.me for years. Today route planning started crashing the app. Unable to fix by deleting maps and reinstalling app several times. Unfortunately I have to give it up for Google maps. Still useful for viewing maps and pins. Sad day...,,
289,"Cant enter street address numbers. The street I live on is literally listed in the wrong town. It shows up on the map properly in the correct place, but you have to enter the neighboring town to find it. 100% failure on the first search i ever tried.",,
290,"Change their business model to a subscription. I purchased this app for all my devices Android and iOS. At the time there where no additional fees, ads or subscriptions. Now this app has ads and to get rid of them you have to pay a monthly subscription. They changed the rules in the middle of the game, I'm deleting it from all my devices. This app works offline after you download maps. Searching for an address is not good. You can import KMZ files, such as places you've mark in Goolge Maps.",,
291,This used to be a good app. Now it refuses to update the routes in certain parts of the uk and now is impossible to use to get to anywhere but the 4 places in the country that can be updated. I used this for work and now its totally useless. I've tried uninstalling and reinstalling but its exactly the same. If this isn't fixed I'll be deleting the app permanently. At this moment in time I would not recommend this app to even my worst enemy (yes it really is that bad!!),,
292,"While travelling in UK and Ireland we ran into a number of occasions where  voice directions were opposite to the visual ques. The visuals being  corrected on all occasions. We switched to Here, but MAPS.ME has superior  search capabilities. The addition of speed limits, route preferences, and  improving the time it takes to come up with a modified route would  definitely help. Nothing like being directed down country lanes in Britain  when two lane road options could have been taken.",,
293,"I love it except, and this is a big issue for me, it's totally server based. Want to update anything, but have a bad internet connection? Too bad, it's either going to take forever or fail. I would use and maybe even pay for this app to just have a way to have everything first be saved on my device. So, back to hunting for a to-do app. Edit 3/23: I have to drop my review on this to 1 star. You can manually edit values within the app for stats making any it unreasonable that I need internet.",,
294,"Good app but why can't I select my starting point, It always take the the starting point as the current location. There should be an option to select my starting location of my choice. And lot of  places are missing , not really reliable like Google map. Offline line good after dropping a pin at a place after getting the location from Google map. Ui needs to be improved. ""Setting"" closes after twice back press.",,
295,"The idea is wonderful. But a lot of tedious mistakes spoil the whole impression. For example, information is slowly updated even within the application, often clicking on a menu item is ignored. If you create a task without a title, but with a list, it will become closed for editing, just delete. Not all things are obvious. I had to read help to solve simple questions. Well, the old-school 8-bit graphics - not everyone likes it.",,
296,"Used to be a great app. Latest update makes it useless offline. For me this is huge, I only use this app offline. Won't recognize bookmarked places or any places searched for. Plus part of app is in Chinese, even though English is selected. I'll update my review if it's fixed soon.",,
297,"Not working without internet I was in rome last weekend,and i downloaded this app,to use it offline on my xperia z3. I downloaded all the maps, and when i got there,all i got was the message that my location was unavailable,and that i should switch it on in location settings. All of the location settings was on,as always,but for some reason, this app couldn't work. I found wifi nearby,downloaded other app that had offline Rome maps,and used that one. I dont know why this didn't worked, but this app put me in very uncomfortable position",,
298,"Update: in the past this was number one app for travel for me. But lately it led us to so wrong directions that is un acceptable for an app that is so popular. Sorry maps me, but we ended outside main road just because of you, ending in a risky situation for all of my family! Old review: Better than gmaps. You dowload the region and enjoy. If travel then you must have this app.",,
299,"This latest version no longer lets me share an article from a web browser into a new post. It always gives me a blank post where, before, it set the post title to the article title and placed a link to the article in the body of the post. This app is pretty useless to me until it's fixed.",,
300,"I tried this app over a year ago and I couldn't get it to work with my domain. I decided to try again and this time it worked. I love being able to post at any time without being on my computer. The only issues I'm having are that I have yet to be able to upload a picture. I think this feature is worth one whole star. I tried uploading a picture on my provider network and over WiFi, neither worked. The other issue I'm having is that I can't seem to check categories for my post. I have to log in through my browser to do that. It may be user error but I couldn't find that option. All in all, it works for generic text posts - at least for me. I'll take that over NOTHING!",,
301,"Good app to read Wikipedia articles, although some content (like long mathematical formulas) is cut off on small screens. Unfortunately there is no option to not save the history or previous searches.",,
302,"Sub-par for offline use. TTS is used, but it does not say street names. It does not offer alternate routes, and is slow too recalculate if you leave the offered route, so it keeps giving old route directions until it sorts it out, which is confusing. It cannot do offline address search. Other options do all of this better.",,
303,"All of a sudden i literally cant search for anything. It was telling me that the search engine is busy. And now if i simply type a single letter into the search bar, even without pressing search, it gives me an error code.",,
304,"I installed the map again on Feb 2020 in Toronto. All the street names are blacked out. Map in unusable. I deleted it. May try again when problem is resolved. Map is accurate but too simple interface. Lacks basic functionality. Can not have alternate route, choose b/w toll and free route, save route.",,
305,"Awful. it'll never give you the information you need. Stick with Google Maps. You can Download maps offline on Google too. I tried finding the public transport options from one city to the next (takes about one hour) but your app said ""This route is too far for pedestrians to walk"", 1, i wasn't asking for walking directions and 2, who are you to say what's too far. People have walked around the earth.",,
306,"Not very good Way too many roads missing. Until they are better updated Google Maps is the better way to go. And strangely enough, when you put in the street number first before the name, it says Street not found?!?!",,
307,"Major bug needs to fixed Unable to get back to home page after reading an article. Clicking the x at top left just closes the app. Sometimes takes me to the home page, but usually doesn't. So I can't access the history tab, nor access the feedback page to report this issue.",,
308,"Ever since the block editor was introduced, editing images and aligning it the way I want it to be is tough on my phone and I have to rely on my laptop for it. There's a particular layout I prefer and despite whatever tweaking I do, when the post is published, things aren't aesthetically how I want them to be. Earlier I had the freedom to just type stuff out and add images and publish it. Of course less options existed for formatting&alignment. The app is still quite user-friendly though.",,
309,"Doesn't upload and deletes posts It will upload small posts with no pictures in them, but as soon as I attempt to upload a longer post with photos it starts a never ending upload which never actually finishes. Then when you go back into the app to see what is going on it deletes the post you were trying to upload and you are left with only the title and the knowledge that you have entirely wasted your time and need to write the whole thing and locate all the media files again. Totally frustrating. It worked fine on iOS.",,
310,"There should be a way to manage saved posts (sort them, put into collections, etc.). Moreover, the number of saved posts shouldn't be limited. Actually the old ones don't get unsaved (when I view them on browser, then choose ""View in Reader"", the posts are still marked as ""Saved"") but they are not displayed in Saved posts so I can't access them offline (which is the reason I use the save function). And when visiting someone's blog, I prefer seeing an outline of their posts, which can help me access ANY post of that person, over an incomplete list of posts sorted chronically which doesn't display all of their posts (some of them are only accessible on the app through browser, so what's the point of using the app over browser?)",,
311,Terrible. Keeps coming up with couldnt sink doesnt show me any of my blogs. cant go on setting cant post nothing the only thing that works is view my site. It worked the first day i downloaded the app then i did some work to my site put some posts on etc and after that the app just went terribly wrong. whoever runs this app seriously need to fix it coz its just a joke. if i want to blog when im out and dont have a laptop with me i cant coz this app dont work. Sort this App out now!!!,,
312,"Latest Update Ruins App When I search for articles, I can not see them. I am stuck on the home page with the cards. The articles I searched for appear in history but I cannot actually see them to read them.",,
313,"More frustrating than useful, non-user friendly, glitchy Can't see anything on the page where you type your blog on the app, with the keypad obscuring everything even when I'm not typing. Today (which was also only the second time), when I posted on my blog, WP wouldn't let me reposition images inside the article after adding descriptions to them, both on the app and the website and I had to add an additional note at the beginning of my article explaining the images, compromising its structure. I'm new to WP and intend to write more, so please fix these asap.",,
314,"Really buggy right now. There's no way to create a party on the app, and I can't even join one. The website can't seem to log me in and if I click on any of the links on the FAQ page, it takes me back to the homepage. Also, tasks are listed in the order which I put them and not in the order that they expire.. so I have to check each task for the date and time of expiry. Not only that, the dates are displayed weirdly.. some have dd/mm/yy format while others have mm/dd/yy. Developers have much work to do.",,
315,"Hardly Find a Spesific addres This is a great app.  I already purchase and download Indonesia Map Pack  however.. its very hard to search spesific road or addres.  in indonesia, so many road name are excatly similiar, and the app cant find the best result for the road name or addres if you can improve serach location like google map does, it reallllly helpful",,
316,Was my go-to maps application until (as of this week) out started crashing as soon as the app was started. Whipping local data or even full reinstall from Google play gets me the welcome screens and a crash after those. Unusable.,,
317,"The actual maps are pretty good but I have two main gripes with the app: too many Street and place names disappear when zoomed out, and I find the search useless. My issue with search is that unless you know exactly what a place is called in the map, you won't be able to find it ( for example I tried searching ""cn tower"" and C.N. Tower"" and got 0 results).",,
318,"Great app but have some flaws In my case, I'm using Taiwan map with Chinese interface which display was perfect, but can not search specifically to NO.(number) level. It's annoying that I can only search and navigate by street names.",,
319,The latest update has broken the saved pages system.  None of the pages saved in the previous version are accessible.  It tells me they can't be read offline.  And when I go online to refresh them it can't do that either.  Just displays a blank page without doing anything with the busy bar constantly recycling.  Very poor.  Hopefully you will issue an urgent fix for this.,,
320,love the app but there is something that bugs me for quite a while. if i am in dark mode (or any other mode execpt the standard light one) all bars or little squares (i.e. bars that display the number of seats of a party in a parliament or those little squares that are used to differentiate parties by color) are completely blank. looks like an easy fix. hopefully you understand what i mean. thanks edit: haven't tried it yet. i fear that my viewing history gets lost(i think it doesnt get synced),,
321,"The offline reading option is not working. Reading lists are showing as downloaded and even say for example ""6 out of 6 articles available for offline viewing"" and yet when you have no data or WiFi the articles won't load saying the are not available for offline. I have the latest update. Super frustrating",,
322,"English text please I very much like the experience of this app in the United States. When I view maps from some other countries the map details are displayed sometimes only in that country's language, which I don't speak. I would like all map details to be in English and suppose those living in other countries would line US details in their language.",,
323,"Read the significant issues before installing (you only get one chance) This app has promise however it's not without some serious issues.  First, page compositing (especially tables and large images) is exceedingly poor compared to the same page in-browser. You can't even scroll sideways in order to see the entire sidebar.  Second, The complete takeover of the web browser while running is unacceptable. It makes taking a side detour in your search impossible and if you go too deep into links, you have to back ALL the way out of them in order for the app to close itself and return your browser. The only way around this is to kill the process.  Third, the inability to remove the link association in Chrome and Chrome Beta is extremely poor design on the part of the programming team which I would like to see resolved. Basically this makes following links in a google search impossible after the app is uninstalled.",,
324,"It was clean, without unnecessary informatoon I rated it with 5 stars before but now I am considering to delete it although I invested in maps. The maps have become unusable, clogged with advertisements for b&b and small caffees. The names of the streets are not displayed to allow for space for advertisements. Not even important landmarks in cities are noted. Very poor busines ethics.",,
325,"Update made it less useful Version 2.6.1 seems to have fixed the upload error issue. Thanks for the quick response!  I'm still unimpressed with the changes to the interface but I can live with that.  Original review: SGS III with Android 4.3. Uploading a post from my phone since the update results in an error notification 80% of the time. And yes I am logged in to my Wordpress account,  Also, the new interface requires more steps just to send a simple post as the post settings have been moved to a separate page for no apparent reason.",,
326,"Great for posting on the go.... but not much else. If you have jetpack, you can look at site stats. You can also review and approve comments.The limited functionality is why I didn't give it 5 stars. I understand XMLRPC can only do so much.  One feature that I want to see is uploading images from the phone directly to the Media Library for use later. There would be an entry added to the android ""Share"" context menu as well for that.",,
327,"I really, really wanted to like this. The concept is genius, but the execution needs a little tweaking. I had a difficult time using the app, because the tutorials were very basic and didn't cover most of what to do. It seemed like if you didn't buy gems, then you couldn't go on quests. I appreciate that the developers need and deserved to be paid for their hard work, but not being able to use most of the rpg elements, negated the motivation to stay productive and use the app. I like the idea of accountability among friends, but the invite system is unusable. It's a QR code and aside from having no idea what to do with it, every time I clicked on it, it downloaded somewhere I couldn't find it on my S8. With a few changes, this could be an amazing app, but it feels like many of the gameplay elements were added as an afterthought to a regular organization app instead of making being productive in real life feel like a game. I love the health system and the seperation of habits and dailies. I also love that you're health decreases when you don't complete a daily task. If the party and questing system were improved, my productivity and appreciation for this app would soar. Please don't stop improving and developing this app. It could be a trendsetter for a whole new genre of games.",,
328,"Many problems: 1. Can't lookup/bookmark by GPS coordinates. 2. Street names are not visible most of the time, I have to pan the map a lot to find them. 3. Can't force pedestrian route update. 4. Can't find a majority of businesses in Tel Aviv.",,
329,"There's completely no logic with hiding ""quick facts"" that should be always  visible at the very top. This is the most important part of every article.  The search is overzealous. I type ""opposition"", it redirects to ""ippon"". I  type ""peugeot 408"" it opens ""Peugeot"" page. It happens when I tap ""read""  faster than the list appears.",,
330,"One of my more used apps. The only irritating thing about the app is when it opens from say a link from Google search, instead of going to the opened page, it will go to where it was when last used and I have to press my back button to go to the page I opened.",,
331,"We should be grateful to be living in these times. Two decades�?ago, we had to go to a library for an encyclopaedia or buy one. Today, encyclopaedia is synonymous with user-updated real-time information -Wikipedia. Bookmarks offline feature is very helpful. The format, the dark mode, the panning of the main image are great. However, in dark mode, the quote block is poorly visible because the fonts are in grey and background is in white. Please review it. Example: Robinson Crusoe page. Also please improve your Windows 10 app so that tabs can sync across devices.",,
332,The roads are old and not updated still using old names and no new buildings and details. The UAE is daily changing but in this app still the same as 2010 Please make the map updated like Google maps,,
333,pros  u can use it offline  cons worst navigation app  night mode some streets dont have name or they arent on the map at all some times search engine dont show closer results,,
334,"It's simly best and perfect, made with love, so friendly, clear and detailed in compare to google maps. It' s just one lack of option to correct wrong trails. Sometimes there is no path, but it's marked on map. Or there is a clear path and nothing refered on map. Please add an option of customer reports or fix suggestions!  How to help u to improve the map?! Cafes, which closed a few years ago or changed names are still on map! I am disappointed in this stagnation...",,
335,"App showing unwanted notification bar items like ""download a map!"" when already done, ""check out bookmarks!"" when already used, etc. Uninstalled, annoyware.",,
336,Not that use full. There is no second route option. No voice guide.  Route blue line hiding street name.  No route details.,,
337,"Terrible directions. Did a test drive today on a route I know well. 1st mistake was telling me to take the second exit in the roundabout when that leads to the airport, all the exits are named streets and it should have been the third exit. Keeps telling me to keep left, keep right on a windy road with no exits. Tells me three streets and a half mile before the only possible turn for my destination to take a right. Tells me at an intersection to go left and without moving the car it states go right which was the correct way to go. Three major mistakes on a five mile trip is unacceptable. For reference tried out a different app on the return and it was 100% correct.",,
338,"I like the app, but I've got a few suggestions.  1)Adding an option to see your activity history and the ability to edit it.  2)Stats showing your habits/dailies progress, when you did or didn't do things.  3)Improving widget; adding one for habits and reducing the size of the entries.  4)If a daily has multiple subtasks, allowing to mark it as ""partially completed""",,
339,"Cycling directions are really annoying. The app will chose ANY alternative  to using a highway, even if it means turning a 50km route into a circuitous  150km route crossing borders and backtracking. Great example for cycle  tourers in Central Asia: routing from Dushanbe to Khorogh. Maps routes you  through Afghanistan to avoid a legal and quiet highway. Even using  waypoints results in backtracking and crossing into Afghanistan. If maps  won't take the time to figure where it is legal to use highways, they  should at least make using highways an option. Long distance cyclists need  to use them, and having an elevation profile is very useful for trip  planning. 5 out of 5 if they add an option for cycle directions using  highways (or even provide an elevation profile for driving directions) Also  could use more waypoints.",,
340,"Not bad - needs a minor tweak Good for offine use. Google maps is hopeless even if you have saved an area for offline use. Room for improvement: change the colour scheme of the search input box - cannot see gray text on greenish background, which makes it hard to know what I have typed in! Sometimes it goes white, but most of the time it is gray. Other than that, the app actually tells me where I am!",,
341,"Undo the last update plz! Great app, used it for several years now but cannot read trails on maps w the latest update: the colors are horrible. The last update allows going back to the old color scheme - but why not keep it as default???",,
342,"Editor is missing not even half the functionality as the one in the web browser. You can't even add a heading or set the font size. The only way to do it is by going to the HTML editor and add a tag that way. The only good thing about this is being able to manage posts, pages and comments (move or remove them). If you want to edit posts or page on your phone or tablet, you're better to do it another one and copy + paste it in using the web browser admin panel.",,
343,This app has been made a lot worse by the latest update. Scrolling through lists is utterly broken. It is a lot slower and inefficient. I regret ever having downloaded the latest version. It was better before. When going to save an article into saving  list it's crashes,,
344,"Nav Needs to be Better The map is great but the inability to put in an exact address (such as a home address) is incredibly stupid. The app also does not seem to be good at routing you to the nearest location of a destination, such as if you just typed in ""walmart"" it, at least compared to Google Maps. That may just be a result of a smaller database. However, the offline map is still fantastic for emergencies should they happen",,
345,"Not visually friendly As I am older my vision is not keen on fine print, so I'm using a 10""tablet. As I zoom in on the map I expected the font and size of streams, trails and streets to get bigger. Nope. They stay as small as they were on zoom out mode.   Deleting this useless app for anyone that uses reading glasses. Fix it and I'll reload. Atleast give an option for bigger font.",,
346,"Works great, but why the hell it requests location every minute, even if application is not running?? I didn't find anything is the settings to prevent app from doing this when not running. As a result, I had to decline obtaining location using Android permissions. Apps looks good, but this behavior is simply not acceptable for the such a popular and reputative application.",,
347,"Blacklisted me? I tried logging into my WP site, once, using this app while on my home wifi but it couldn't connect. Now my home network is not allowed to load the page at all, from any browser from any device. The server doesn't respond to my IPs request to view the page. I can only load the site using other networks so I have to go to a friend's place or public wifi. I tried using the app to log on using my mobile data and now my mobile IP is blocked too. Very troublesome. I've contacted support.",,
348,"Just OK Galaxy Note on Gingerbread. The app is too slow. Cannot select and copy text. List of items that shows after search is often non-responsive - clicking on an items simply closes the list and doesn't take you anywhere, with no indication of download in progress. No night-reading mode (dark theme).",,
349,"Needs improvement of routes, it can be slow, search is sometimes exhausting  not giving right results. The app seemed to get better but then today I had  a very dissapointing experience with it. I had a route planned, suddenly it  changed, making me walk in nonsence direction in an area i am not familiar  with. What shouldve been a 10 minutes walk turned out to be 45 minutes more  or less.",,
350,It's Bank holiday wanted to start a blog Seems good looks good but go to upload a header and the view files page doesn't open. Maybe I will start a blog about all the useless apps out there all afternoon uninstalling an app to get it to work it's happening on my Galaxy S6 also my Galaxy Tab 2 total rubbish no support,,
351,"Good App Good app but the last update removed the left menu and now there is no way to go directly to reading list, you have to back to the main page.",,
352,"Primitive, big and slow. No openstreetmap data choice (cycling, hiking,  etc). No satellite imagery. No street view. Primitive track/route editing.  No off-road (point vicinity) navigation. Compare feature set to Locus and  Oruxmaps. Developer replies make incompetent impression.",,
353,"GUI is good but navigation functional is awful.  I traveling by car from Lecce South Italy to St-Petersburg Russia I describe problem side by side. 1. Itlay highway navigator showing turn of the road that does not present.     It is not problem of the map. The road is correct showing but it is require  to turn to some where. (on the small distance way every thing work correctly) 2. navigation does not takes speed limitation and does not understand that every corner require stop car, turn car, and run again. 3. DO NOT USE this program in Polish. I lost 5 hour and 400km.  4. I can't looking for any working restoran recommended on the map 5. Time calculation and recalculation works like it has been programmed by 13 years old programmer. 6. programm does not understand how to navigate on multi-level flyover. It is confused driwer.   I have so tired this situation that I decided to use google maps and yandex navigator even if it requred internet access. (fuel is more expensive)",,
354,"Hello Sir�?This software not good and Not quick start Working �? Display  monitoring system not very good not helpful, Not show state number �? Not  show state name �? Not show �? I'm now here where state number�? Please I  tell you more more update modified latest...... Please follow this Apps (  CoPilot GPS Sat-Nav Navigation ) Display system very good very Happening  please follow this apps,,, Thank you…�?
355,com.mapswithme.maps.pro,52.53504672897196,1,43,Was my favourite app"," but after the latest update it doesn't search anything both online and offline. Just trying and trying and trying with no succes. What an """"improvement""""! P.S. Answering the question: I have the same amounts of map and the same device as before"," but now the map works SO slow after the update that becomes really useless. Doesn't matter what I search - either """"Paris"""" or """"Сущевская улица""""."""
356,"Updates making things slower and worse 1) marking and naming points requires several steps 2) now marking points doesn't always work. pressing places on the screen is not recognized. It jumps to another point and marks it, or doesn't allow you to mark it at all 3) lots of ""unfortunately Maps Me has stopped""  4) why do u have to remember download all my maps for every update of the app? That's 500mb!",,
357,"Surprisingly bad I didn't expect this app to be so buggy and crash-prone. It syncs and updates posts only when it wants. It almost has an (evil) mind of its own and its main purpose seems to be to annoy. If you dare to edit a post with the site admin, use unordered lists or bold and then upload it on the app, the tags appear in clear form (that is, using angle brackets). Waste of time. Fits into the new trend of beautifully designed garbage apps.",,
358,"Doesn't open from google search - Note 3 Kitkat Searching via Google (at least through mobile Chrome) will bring up a result which you can open directly into the app, which is awesome. Except it only brings up a blank page and error, not the article. Sent in support ticket, never heard back. When they fix, I'll change to five star.",,
359,Formatting is lost each time I exit post view after editing. Upon returning  to the post it appears as one solid block of text with all styling removed.  Issues with Grammarly's inline word correction appearing as a question mark  icon in the WordPress Mobile post editor. Update: The formatting problem  occurs when using the Gutenberg editor on a computer then editing the same  post on mobile. It seems the content blocks don't translate well to the  mobile editor,,
360,"need the full route I thought an offline map would allow me to see a whole route plan, and leave me alone about my location settings. I appreciate the tremendous work represnted by this app. It just seems like a betrayal to be forced to use navigation. I want to reduce the amount of spying in my life, not add to it.",,
361,"Always crashes on the 1st try. I'm gonna uninstall this for awhile and come back to it later. The app isn't very functional, and looks no better than the web page. Couple that with constant crashes, and I would say its not worth it on 4.4 devices.",,
362,"Yes and no I used this app during vacation in LA. I was happy with it cause there's a lot of details on the map. However... 1. The search by address in offline mode didn't work for me, don't know why... 2. It would be great if there are alternative routes to choose from. For example, avoid highway and toll way. 3. Would be great if there is an alarm when you're driving exceeding the speed limit.",,
363,"Lacking Directions Although this app is awesome because of the offline maps, there are no turn-by-turn directions. It has navigation, but you don't know the street name of where you're turning so it isn't that great. Especially on a highway or interstate. If that was fixed, this would be the best app. As of now, can't replace Google Maps.",,
364,"Need to be more detailed! Seems great at 1st,  but when you really need to search for exact location especially in foreign land(In my case Melbourne),  I find most address and street name unavailable. This is like a very draft beta version of Google map.",,
365,"Don't understand good ratings The program looks nice but you can't even enter an address or load a contact. No address I have tried was recognized, only POIs. Using marshmallow on brand new phone. These addresses can be found in OSM. Finds street but ignores house numbers every time. Searching multiple addresses in and around Boston MA and Albany NY. For example search for POI Homewood Suites Boston and you get 35 Middlesex Turpike Billerica MA which is correct; but try to search MA Billerica ... 35 and  you get a building 35 nearby.",,
366,"Useless to me without tabs I wish I could like this app, but the lack of tabbed browsing is a dealbreaker for me. When I read Wikipedia articles, I like to open up any interesting-looking links in a new tab, so that I can read those pages once I'm done reading whatever article I'm on. Having to leave the article I'm reading in order to check out another article is a huge problem for me in terms of usability. It's a shame, because otherwise this app is much better than using the mobile site.",,
367,"i was liking for a place outside of my area, i searched for it but the app couldn't figure it out past my location. i don't leave bad reviews ever! but this app sucks. so does Google maps because they don't know what an update is. if you want to see if a location has changed find someone with an iphone. it's the only thing they're good for.",,
368,"Why change what works So I updated the app yesterday and wish I hadn't. Was happy with the layout showing stats and view site together but now it has moved view site to bottom of screen and has a tab called Plan, which looks like a tool to sell your add ons.",,
369,I really enjoy this app up until about an hour ago. all of a sudden during a quest my party disappeared and my friends messaged me to ask what happened. I have also tried to join a help guild to ask but the app wont let me join a guild or post in chat at all now. please fix this bug so me and my friends can enjoy the app.,,
370,"Bloatware. I want a Wikipedia search. Bloated with news, trending, picture of the day. If you hide the card the immediatly come back with other info. No way to disable. Distracts you of your original objective. Hedious.",,
371,"good idea, bad implementation. 1-is slow, resets results of the search after switching to different app (incoming call, sms..) 2-doesnot allow horizontal scrolling when viewing long formulas in articles 3-cant save ""bookmarks"" on found articles.",,
372,"I am very surprised and disappointed that at January 2017, this app still has severe a reoccurring problems with saving & syncing articles to your account permanently. It just doesn't seem to work, I frequently lose my lists. And I've only ever used two Samsung Note devices over the past two years. To at least somewhat alleviate that issue, sync should be activated automatically and login as well as sync status should be visible while surfing (almost) any Wikipedia page / content, not just under Settings.",,
373,"Not well adapted for Android I'm quite satisfied of the blog as a customer, but as an admin the site is awful. When I want to copy some of my text or even write a new page or article, the first screen thumbtouch engaging keypad, it goes to top page? When I want to change for example title menu it refresh for each single letter??? And there are few problems which i'm also not entirely satisfied. Can you fix it please? This app doesn't fit on android phone, moreover since nothing has been fixed, I changed to 1 star",,
374,"Last maps update is a disaster. Can't update a thing, mentions lack of space due to limitations of Android 4.4 (I'm on 5.1 and have a 64GB card set as disk writing destination) and on it's own adds a list of Caribbean islands to the download list.",,
375,"I've been using this app for car and pedestrian navigation for years, but this latest version is simply useless for car navigation. I just got back from a weekend car trip in the Netherlands, using the app for each segment to navigate. About 20 (!) times in 2 days the map display would simply freeze. Sometimes for a minute, or 2, or 5, sometimes it just hung and you had to kill the app and restart it. The voice announcements still worked (as did the speed indicator), but since this app's turn-by-turn instructions are often ambiguous and sometimes just plain wrong, you can't rely on them, so having a frozen map is really the worst thing for navigation. We lost quite a bit of time around Arnhem, Oosterbeek, Nijmegen, etc. having to stop at the side of the road to restart the navigation. And that wasn't just on my phone, we also used the app in parallel on my wife's phone and it hung at *exactly* the same places. So the current version would really get only one star for car navigation.",,
376,"I used to swear by Habitica for a long time, but frankly I find it almost unusable. The biggest, most important problem is the way sync works. You can't use Habitica if offline (or have bad internet connection), you can't click several buttons in quick succession, and you are never sure if clicking a button actually sends data to server, Android widgets are absolutely unusable. Habitica's manual frames it as if it's not their, but user's fault.  I have more than a dozen of Habits and about the same amount of Dailies, most of which are themselves checklists. I keep track of multiple habits, therefore I open Habitica and press + and - many times a day, sometimes several times in an hour. If every time I try to register a Habit or a Daily I must worry about Habitica not syncing properly, then it robs me of time and mental energy. Which makes it useless for actually instilling habits.",,
377,Terrible app This app has many street names missing.Google Maps far more accurate than this I want my money back!,,
378,"Gave it a second try after many months. Old bugs are still there. In addition, tried to use it as a navigation tool. It's sooo bad. The map freezes, while the meter zone is active and shows the right distance. The route is white color, extremely hard to distinguish from the street. Doesn't know public transport in The Netherlands. Annoying compass thingy that is not possible to disable.",,
379,"Please don't load random entries at startup of this app. It unnecessarily takes more times, data traffic and computer power. And I can easily make a frustration when I use an edit box on the top of this app to search things after 10 seconds or more.",,
380,Very difficult to search between places The Maps always shows the place we are now and to find the route to other place is very tough as the search button is not there like in Android Maps.. And cannot search route between two other places... Not a great app ....,,
381,"It's been a very handy and useful app, and from the functional point of view continues to be. But I'm VERY disappointed with the latest update which started to show me ads in the Bookmark's pane. It is really annoying (especially animated ads) and eats valuable space. I would rather buy a paid version of the app, instead of being forced to see ads in the app I use a lot. Please consider removing ads or introducing a paid version of the app without any ads, instead of turning into yet another ad",,
