301,"So, wordpress has been good, great even until now. My posts are not having the comment section even though the settings are adjusted to that. Then, when I delete a post, it only deletes on the site itself, on the app, it will keep showing. It's tiring really. Then again, the app starts hanging when I am creating a post.",,,,
302,Uploading media does not work properly. Some files do not upload and the app does not resume automatically which is annoying. But even worse: Some files are uploaded several times if you try to re-upload and then you end up with duplicates. Also if the app closes in the background it starts uploading all media of a post again. There is also no source editing. Recently it just started crashing in the media library. In summary the media upload is useless.,,,,
303,"I really want to use this app, but on my Galaxy S10, the first 2 of the 3 slides in the introduction before logging in, are blank. The character visuals on the character customization are invisible, and on the settings menu, I scroll down and the options start to overlap each other (hard to describe). I will consider reinstalling after the graphical issues are fixed because it seems like a great app, but currently it's unusable for me.",,,,
304,"It's okay. I'm not a big fan of this app overall. The layout on my tablet leaves a lot of negative unused space, if you put the options icons on the left and had a view of your feed/blog on the right it would greatly improve upon that. I do not like how you can not preview or view any blog, I think its a bit absurd that I have to use my browser to actually see my blogs. I also noticed you can not add/create a new blog on the app, I would have to do this in the browser as well and reload my account into this app for the new blog to appear in the drop down. Over all the app is visually appealing, quick and operates effeciently on my tablet, but the missing features completely deture me from keeping this app when I can probably find a compatible blogging app that suits my needs more. Or just use my browser. I'll check back later and redownload if improvements are made, I am a fan of wordpress but this app is nearly useless as is.",,,,
305,"Useless search and routing function When I enter an address that I know is valid, app keeps giving a search error and tells me to change the search criteria...to what I have no idea. I read the help and entered the address according to the example, but no bueno. Google Maps has no problem with giving me routing intructions to that same address, but unfortunately, won't allow saving for offline use.",,,,
306,"The app regularly crashes as I type. It freezes and grinds to a crawl just as often. The app fails to recognize letters as I type them and it deletes spaces after words. A solution is to work in html mode. It appears that these bugs are only an issue when you have images display while editing a post. The more images, the worse the problem. It seems unbelievable that WordPress, with its QA resources, can't fix these issues.",,,,
307,"It's been a very handy and useful app, and from the functional point of view continues to be. But I'm VERY disappointed with the latest update which started to show me ads in the Bookmark's pane. It is really annoying (especially animated ads) and eats valuable space. I would rather buy a paid version of the app, instead of being forced to see ads in the app I use a lot. Please consider removing ads or introducing a paid version of the app without any ads, instead of turning into yet another ad",,,,
308,"It's ok. It can be frustrating to use. The directional arrow sometimes keeps turning round and round and then points to the wrong direction. Nov. 2019: I just did the maps.me update--the search function doesn't work the same way it used to before the update. I used to be able to put the number of the house or building, then the street, city, state, and the app would locate the address. That doesn't work anymore.",,,,
309,I love the idea of it but I am having a hard time trying to get started. As I am setting up my dailies anything that I set for weekly seemed like they are all linked together so if I change my days on one task it changes on something else. I like what it trying to do but if this isn't corrected then I will have to find another app.,,,,
310,The concept is great however there were multiple instances where I was trying to log in some daily tasks and those tasks weren't recorded. At first I thought I just tapped on the wrong button but the I really made sure I tapped on save on the last instance. I just didn't want to type in everything over again.,,,,
311,"Needs a long way to go. Many street names are missing. The font size is way toooo small - just not useable. I want to travel to Thailand but because of the lack of street names and small font size there is no way that i could use it on my Samsung Galaxy Tab2 with 7 inch screen. At the best it gives me a general idea. It displays English as well as the local language which means nothing to me and only serves to clutter the map. In my home country, Australia, many street names are missing so it is of no use at all. In my opinion if you are going to create an app then at least do a good job. Much better to start small and do one country well first before taking on the whole world.   :-)",,,,
312,"WP is a good blogging platform but needs a key enhancement to get farther... ADD ""bulleting"" options. Plus review and fix screen displays on other engines like Safari, I've been getting a lot of comments for it. (5 years ago, fixed to date) For 2018, is there a way where we could add and use multiple accounts for the app? As in different usernames for different WordPress sites we run? Thanks.",,,,
313,"Clunky I have no idea how this has a 4.6 star rating. There's no importing of favorite places. Very unintuitive to set your favorites like home and work. Not user friendly to navigate to your favorites. The voice is very unnatural sounding. Turn directions do not include street name that you're turning onto. Distances read out in feet instead of miles (""turn left in 3000 feet"" vs. 1/2 mile). Finally, it's worse than Google maps about unnecessarily telling you to keep left to stay on the interstate at off ramps.",,,,
314,"I've been using this app for car and pedestrian navigation for years, but this latest version is simply useless for car navigation. I just got back from a weekend car trip in the Netherlands, using the app for each segment to navigate. About 20 (!) times in 2 days the map display would simply freeze. Sometimes for a minute, or 2, or 5, sometimes it just hung and you had to kill the app and restart it. The voice announcements still worked (as did the speed indicator), but since this app's turn-by-turn instructions are often ambiguous and sometimes just plain wrong, you can't rely on them, so having a frozen map is really the worst thing for navigation. We lost quite a bit of time around Arnhem, Oosterbeek, Nijmegen, etc. having to stop at the side of the road to restart the navigation. And that wasn't just on my phone, we also used the app in parallel on my wife's phone and it hung at *exactly* the same places. So the current version would really get only one star for car navigation.",,,,
315,"Interesting concept It has a good base but missing a lot of functionality that i felt would be sort of intuitive to tracking. Things like widgets, and some customization would greatly improve the experience. Also custom reminders would greatly improve use. unfortunately there were too many small bugs and issues that made use annoying. Uninstalled.",,,,
316,"Can I add pages to watch list? It does it seem like I am able to add pages to mike what's list using my wikipedia app. If this option is available please tell me how to do so. if not, please include in the next upgrade. I would like to be able to log into my account, add pages to watch list, save pages, and create PDF books. just like on the full version site.",,,,
317,"Has bugs, but works, sometimes. Reader layout changes aside, which are annoying, the reader itself is auto refreshing now, but it's also not showing posts like it should. I'm seeing blog I follow not showing in my followed sites list, but showing by tag. Please keep working to fix this.",,,,
318,"App is so-so, value comes from the maps The application has a very limited feature set - basically the only thing that works (well) is showing the zero-cost OSM material. The app renders OK and quickly, but that is already all there is. Quite frankly, other apps based on the skobbler engine draw nicely and very smoothly. In many cases the offline cache of Google Maps is good enough (Japan) and in other areas Google Maps data can actually be downloaded explicitly for a defined region. There is massive room for improvement here.  [Adressing the response to the review: It is not that features are ""bad"". It is the lack of features which I am a bit unhappy about. Combine the (OSM data-driven) features of ""Locus Map"", ""GPS Navigation & Maps"" and ""MapFactor: GPS Navigation"" with the existing feature set and get a very nice app. Aggregate *more* data, make the OSM data more accessible, see for instance the email conversation we had three months ago. Just as an example - the Triposo applications have offline maps based on the (very nice) Skobbler engine. The data they aggregate is all crowd-sourced (i.e. of variable quality), but this app adds a tad bit more offline value.]",,,,
319,"God, I love Wikipedia, but... This app is way below its potential awesomeness. When I hit the back button, one of two things happens: either I am kicked all the way back to the main page, or back to the previous article, but not where I left off. If I ever want to follow a link in an article, then navigate back to that article, I have to search for it again. How can a site as well developed as Wikipedia not have an app with a working 'back' function? And Wikipedia's only response is ""Hey, we're open source, YOU edit it, users!""",,,,
320,"Unintelligent app! LOVE WordPress.  Really thought this would be great but it wouldn't let me start a blog with the details already held for me!  Used alternative email address,  set up blog and then next log in attempt didn't recognise I'd set up a blog.  Fed up with trying to use it!",,,,
321,"Stay away from this. Wanted an alternative for Google maps, but I need to use it anyway because this app finds streets but rarely any actual street addresses. The search function is very frustrating and irritating too, with you not able to fill in a long street name and then add the street number to verify this app can't find that place either. Lack of aerial/satellite overlay option a big minus too. Could have been redeemed by bookmarks that can be imported sensibly.",,,,
322,"I want to ""add a place/name it"" with an ADDRESS Not freaking pinpoint, how I'm I suppose to do that, especially since I don't know the place?!! Once I added it, my goal is to bookmark it. Help me Maps Me. While we're at it, can't you guys like just transfer all the google named/tagged locations to your app (ok... Maybe this is pretty hard)?",,,,
323,"This app is a great idea with poor execution. Reminders only sometimes appear, and the UI can be very unresponsive - I've checked daily tasks off, only to find that the app interpreted this as UNchecking the task (since it hadn't registered the fact that it is a new day, yet), which actually subtracts the game resources from you. These problems are significant enough to make the RPG-like rewards system ineffective for me, and the app not worth using as a habit-tracker at this time, sadly.",,,,
324,"WordPress going backwards Wordpress has taken an app that has been steadily improving and removed the ability to verify links while writing or editing posts. No longer useful and will be headed back to a browser. Very disappointed with version 5.6. - - - - - - - - - - - - - - - - - -Response to WordPress Support: When I first noticed the change to the ability to use links within the editor section of the app, I contacted support.  The change was confirmed and I was told that links will no longer function. Hence one star rating.",,,,
325,"Very poor useless application. Wanted to quickly start local blog about photography, walking, local history and anything Welsh. Application so far has been an ergonomic disaster area. Upload photo dissappears, publish blog and says it is private! Confusing pages of useless information. Things need to be sensible simple and actually work. Looking now for alternative option without having to resort to DIY html alternative - albeit think that option even with ftp etc. will in long term be simplier?",,,,
326,"On the whole this is an easy app to use and creates a nice clean blog using the default Chateau template.  However it doesn't seem to want to let me add pictures from my android phone gallery.  If there is a way to do it, it must be rather convoluted and byzantine, because nothing I have tried seems to work.  I can do it from my laptop, but not from my Galaxy S6 Edge plus.  (Edit) - Just found a way to add photos - but still cannot do it while I'm writing the post.  I have to add to the media library before I start the post.",,,,
327,"Background battery draining Constantly using gps thereby draining battery, on a new nexus 5x, denying location permission to the maps.me app removes the gps icon from the status bar, granting location permission instantly puts the location icon back and battery goes down very fast. Cleaning cache from recovery mode doesn't help. Only uninstall or denying gps helps. Maps.me was gradually getting worse and worse after they become free and now they reached the point of total unusability. That's sad. Gotta move on to an  alternative OSM",,,,
328,The only reason to download this app is to upload my comment. I am fine with reading Wikipedia on browser. You are forcing us to use your app and one day i will change my preference to study or search. I dont want to download any app in my  cellphone. Stop redirecting us to your app page and stop forcing us to use your app. You will face the same future that MAKE MY TRIP app faced....,,,,
329,"I downloaded this hoping to replace Google maps but unfortunately it's not  there yet, and I'm having to still use Google maps most of the time. This  is mainly because the address search isn't very good, even if you try and  just make it simple and give it a road rather than a postcode a lot of the  time it can't find it. I also dislike that, like, Google maps, the app  tries to hassle me to turn my location on if I start it with my location  off. Otherwise the app is fast and the quality of the map itself is much  better than GM. Edit: an example of a search that doesn't work: ""Calvert  Avenue, London"" this search works on the standard open street map website",,,,
330,"Please fix the app. I enjoy using this app very much and use it regularly for every single initial query I make about any subject. Nearly every subject I look up is covered and many are covered in extreme depth.  The apps features mostly all work fine. I have noticed a tendency to crash when too many tabs are opened simultaneously or when hopping from hyperlink to hyperlink.  However, the single biggest flaw is the reading list feature. Not only does it usually crash every time I try to create one but it also won't let me log in. So I can't edit anything, contribute anything or save any reading lists. This need to be fixed.",,,,
331,"Great app but loads of critical bugs I love this app, but there's critical bugs that makes it unusable. Whenever I make a checklist in To Do, save, and decide to edit it, the checklist I saved disappears. Thus, I have to create a checklist in one go and cannot edit it (otherwise it will disappear). It's great that you're adding more RPG elements, but please fix the core 'task management' side to make it useable.",,,,
332,Overall the functionality seems good however there's no sharing section in the Android app like in iOS. I have to go to mobile web to update. That's kind of pointless. I don't want to write in to development inside the app! Forward this to them geez.... That's not what I'm talking about and it's not in the app! Not sharing.... Posting it Twitter LinkedIn with checkbox and default if title. Still not functioning. Add this,,,,
333,"I paid for this and now it's free. Typical bait and switch. Now they want me to pay for in-app unlockables. This is literally a crime. How dare you put ads in an app I paid for and features I paid for behind another pay wall! I paid for a lifetime ad-free license. At least give us a code for removing ads in the app you thieves! ""We need ads to stay afloat"" what garbage, 50 million plus downloads. I don't want to hear excuses! I'm contacting Google.",,,,
334,"Hard work This app is ok. The end results can be great if you are patient, but the whole interface is just painful, and I end up putting off updating my blog because I know it is going to be a hassle. There seem to be so many different areas to the app, all of which allow you to edit a post for example, but each with a slightly different interface and different features and options. Yesterday I was previewing a post, found a mistake so clicked edit and went into a completely different editor, which allowed media insertion direct from hard drive rather than having to upload to library first. And now I can't find it. Could be great but is too messy and bitty. Typical piece of software written by a large company with lots of developers who don't talk to each other, and no one person with an overview of what it is really like to use.",,,,
335,"GPS not working without Internet!!! yepp, the gps only works when i get online otherwise it gets stuck at the last position where i came online usually wi-fi..so no gps while offline!!  big turndown😑😒 otherwise maps are good... improve it n I will increase the rating... I m using Mi4 with version 4.4 android.. n 1 more thing add a feature of planning a route between any two points on the map like by selecting them on the map not  by searching,  like Google has..",,,,
336,"Are you guys serious? I paid for this app back in May 2014 for an add free version and now you want to charge me again with a fee to remove ads (again!) ? [My previous review from 2015]: All you need in an offline map application with the power of search and simplicity. To Maps.Me staff: Really happy you listened to your customers and included basic navigation, great new feature and appreciate you added it! App is definitely worth buying!",,,,
337,"Great idea, but.. I liked this concept and could see how it could definitely help, but some bugs to be worked out and in some place over complicated. Main issue for me was the reminders didn't work on android (galaxy s8) which made this unusable. Also struggled to understand the difference between ""habits"" and ""dailies"".",,,,
338,"Wordpress does not care at all about it's free users. You have to be a paid  user to even access their support features?? Why do I have to pay to send  you an email asking for help with your website??? I have not been unable to  log in for days on the desktop version, it just takes me to a blank page,  and I can't even talk to the people on the community forums because you  need to log in to post. So basically, I have no way of informing them of  this issue while the issue is happening. I can't customize my blog theme,  or make posts, or do anything but read other blog's posts because half of  wordpress just looks like a blank page of nothingness. I've been using  wordpress since 2010 for various blogs, but this issue is one I do not see  ever being fixed, so this is it for me. All I can say is thank god I never  forked over $80 for a blog theme!",,,,
339,"Very nice and interesting concept but completely useless because you flipping need wifi to update your checklist?! Furthermore even if my parents didn't control my wifi and I had full access, there should be a way to see all your tasks etc at a glance without having to scroll so much. Also what's the point if you can just go in the settings and set the amount of money you want? And a bunch of my friends joined habitica only to leave because it takes up too much time, and it's not fun enough.",,,,
340,"Apps for web application are developed to lessen the burden&ease the work but this app does exactly opposite.Whenever i write blog post using app, the default font it takes is something else.Even after trying to change font,alignment etc it won't be saved.Sometimes I have faced the issues like drafts are uploaded without my permission to my blog.Hashtags are deleted on its own.When v have to use the web application at the end of the day to format the post,no use to keep the app.Hence uninstall.",,,,
341,"App only for big cities like london, delhi etc. Mostly lines only available without name. Shown Only one navigation route, though many alternate available. Pros 1. Less data and less battery usage 2. Big cites data available 3. Make our own bookmarks, location etc Cons. 1. Complete map data available only for large cites. 2. Suburban, minor cites name only included If your moblie has enough space, google offline is better. Not suitable for travellers through small cities villages etc.",,,,
342,"Two bugs right at the beginning of registration. First two images didn't load on the three slides intro, then when registering my info, it moved to the next screen but gave a name error and I couldn't make an avatar. Not a good first impression. Just deleted my account thru the website.",,,,
343,"As other reviewers have mentioned, you can't search by address. For example, if your want directions to 12335 Fake St, the app will refuse. It will only let you plot a route to Fake St. If Fake St is more than a few blocks long, that's a huge problem. Also, you can't even search for an address until you download that region's maps. If you want to drive from NYC to LA, you have to download every map along the way before you go. Problem is, most maps are named after smaller towns, not big cities.",,,,
344,"Great concept, but riddled with bugs. Sign up was horribly difficult, with the servers not responding and the app failing to realize I was trying to change my username and display names. App reset at around 7:00 pm, instead of at midnight of my time zone, which I had double checked beforehand. I want to like it, but this is becoming downright frustrating.",,,,
345,"Please stop crashing!!! I'd consider myself a fairly light user, just want to do text and pics with captions on my phone as I have no PC access. Adding the pics is a nightmare: I've lately been using the multiple picker, but it doesn't recognise albums, and its very clumsy to scroll through thousands of pics. Have a workaround for that, but then changing btw apps or just scrolling up and down in editing mode results in a crash sooner or later. At my wits ends. I refuse to add pics one by one in the media library...",,,,
346,"I truly love the wikipedia app, but suddenly the crowned feature, the Places tab, is missing from my version. This feature placed nearby articles on an interactive map. It helped me navigate new cities, and turned the world into a museum. I loved it. It's necessary. I can't for the life of me figure out why it'd be removed. A light has been lost in my life, hence the dim star rating. With it, it'd be 5 stars. Without it, only suffering.",,,,
347,"Images; returning back The app shows only a part of any math formula and it us the main reason why I have deleted this awful app. But it has many other bags: I can't see pictures - just their headers; when start scrolling from a link, it becomes underlined; returning back to the previous page pushes me to the very top of that page.",,,,
348,I'm done. Uploading images has gotten progressively worse and now I can't upload at all. All image uploads fail. The mobile app was great for quick posts and updates but like the web version it seems to have prioritized features and UI over functionality and stability. I'll try again in a year.,,,,
349,Problem in pakistan maps The application is great and useful but too much problems. im frm pakistan and in app the pakistan street view is too much slow and few streets not found jst gray colour shows on screen. Lahore city map is showing lahore old city not show new roads and places. And karachi city is not visible coz it jst shows gray blank screen. Please fix this. Then ill gv 5 star,,,,
350,"A fine app, except for all the bugs. Any cosmetic aspirations you were  hoping to have as a motivator (character customization, equipment, colors  and more) all do not display. Not only that but an error message pops up  every time I perform an action. Really hope they patch the bugs. I dare not  use anything else than the checklist.",,,,
351,Some place error missing Nice app but the map is not updated according to google map. I found out that our nearby town in zamboanga sibugay philippines is hundreds of km away from its correct location.,,,,
352,"I tried reinstalling but the app is still tripping on my Galaxy S10. Road names are illegible (black boxes), some other signs like street names too - they turned white (on white background), the scale is no longer there etc. Don't have time to send you an email and seek advice. Nobody ain't got time for that in 2020. Will have to find another map app, which is a bummer after so many years with maps.me. Btw, searching for addresses and buildings in general has always been a nightmare...",,,,
353,Unusable. Cant write text for blog.Just says edit.Can't edit. Same in site. Confusing and too many buttons that seem to do absolutely nothing. 1 star is too much(6 months later...Still can't add any text.Complete mess.Done my online blogs elsewhere. This is junk.)PS they replied here send them a email. I did.No reply. Zero support for a useless app.,,,,
354,We need to be able to upload files from this app. Like musics and other document files. Right now it's only Photos and videos which aren't enough And also we need to be able to search for categories when we want to post. Just give us a search bar there,,,,
355,"So inaccurate and unreliable! It was the cause of MUCH frustration when walking in Barcelona and Seville. It seems to perform better in cities laid out on a clear grid but beyond that, it's pretty useless. I absolutely would NOT use this app for driving navigation. To be specific, the location arrow is very slow to respond and it often indicates the opposite direction of actual travel. Next, t here seems to be a 'sweet spot' for reading the street signs when zooming in to pinpoint location.",,,,
356,I don't understand this app does not work at all offline... What's the point? On my Android headset every search or navigation attempt fails to find any results after downloading the whole city which took hours.   even for a city like San Francisco can't find anything unless it's connected to the internet - so why not just use Google Maps?,,,,
357,"Good for offline maps but needs some improvement Search function could be improved, for example pick up foreign letter variations with English letters (e.g. searching ""mom"" should pick up ""möm""), search in general isn't as ""smart"" as Google maps (if I'm looking for ""cat"" it will list ""catfish"" ""catfishtail"" etc and be hard to find ""cat"", bus/train stations should show up first in searches, etc) which always finds what I'm looking for and has English names of places. And please stop asking me to turn on location services.",,,,
358,"I like the app, but I've got a few suggestions.  1)Adding an option to see your activity history and the ability to edit it.  2)Stats showing your habits/dailies progress, when you did or didn't do things.  3)Improving widget; adding one for habits and reducing the size of the entries.  4)If a daily has multiple subtasks, allowing to mark it as ""partially completed""",,,,
359,Unexpectedly useful for my lifestyle. One of the best habit forming apps for my lazy procrastinative lifestyle. There is room for improvement for the UI: Reordering of tasks doesn't sync with server on Android and iPad. The text edit box can be too small and long paragraphs in tasks will get cut off,,,,
360,Blog's 'r US We use WP to do our travel blogs and find the interface from tablet to smartphone to PC clean seamless. Had some difficulties over slow internet (satellite) connections but it is rock solid with high speed terrestrial services. Posted text while away and imbedded photos later over high BW links.  SOMETHING HAS CHANGED! I am now running WP3.6 on my new ASUS Transformer tablet running Android 4.4.2. Seems you have to upload photos to the media now or the app will freeze. Used to be able to upload directly from 'Gallery' . THis seems a clumsy way to do it. Not sure I'm getting the value from Premium....,,,,
361,"Deletes posts, will not bring up self hosted blog when I sign in now WordPress has been sort of a nightmare for us for a number of reasons. We have spent hours and hours writing posts only to have them deleted when we try to add photos. Some versions over the last months have uploaded all photos in a blog post over and over when half have already been uploaded. This had been a nightmare when visiting places with poor internet. Now we made the mistake of logging out and when we login, self hosted blog will not come up. We are trying to put up the final post for a 4200km hike!",,,,
362,"Sidenotes make this app useless The main problem with this app is that they put ALL of the side notes at the very top of the article, forcing us to scroll 10 or even 20 pages before getting to the actual article text! I don't know who's idea that was but it's terrible and makes the app useless. Who wants to scroll 15 pages before reading an article? Put the side notes in a fly-out side bar, or put them at the bottom, or make them default to ""collapsed"" view expandable by click, or a ""jump to text"" button. ANYTHING other than how it is.",,,,
363,"Great idea, it needs some improvements imo. Edit: after playing for a while i noticed some things that definitely need improvement. Faster loading times when changing sections or when receiving items, you shouldn't have to refresh to see them. That also applies when feeding pets where i dont see a progress in the bar unless i refresh. Etc.",,,,
364,"Recent update apparently killed most of the ""Share"" options! Huh!! I used to Share to Diigo all the time. Now I have four options, down from perhaps a dozen or more: Share to Messaging, Drive, Bluetooth (?!?), or copy the link to clipboard. Guess it's time to uninstall this app?",,,,
365,"Why change what works So I updated the app yesterday and wish I hadn't. Was happy with the layout showing stats and view site together but now it has moved view site to bottom of screen and has a tab called Plan, which looks like a tool to sell your add ons.",,,,
366,"I loved the app initially, and was hooked on to the concept. Really enjoyed  building my character but by bit, being productive at the same time. But  after a couple of months, motivation hit a plateau, as there was not a lot  of things you could buy and leveling up didn't make much difference. Also,  the main reason I left the app was because the reminders are messed up.  Sometimes you get them sometimes you don't, and sometimes you get them at  wrong times. For it to be a serious to do list app, it needs to fix these  issues asap.",,,,
367,"Having to find players to be able to do anything is a bit annoying, it's really boring otherwise. Reminders don't work properly - I set a bunch for last night that never happened, and a bunch this morning that never happened. It's not really built for proper daily routines including things you need to do twice per day so... It's not really useful for me.",,,,
368,"There seems to be no way to actually mark a task as complete, so I had to delete the tasks I actually did complete and therefore have not gotten in-game rewards. There is also no way at all to contact support. If you join the Habitat Help Guild that is supposed to allow you to ask questions, there is no obvious way to post a question there. There is a button to leave the guild but not one to post a question. This app is terrible and is a waste of time.",,,,
369,The customization screen at the beginning of set-up doesn't work. Tasks have tagging section with no clear way to actually add tags to it.,,,,
370,"First, you should be able to enable all POIs along your route. It would be really helpful to see gas stations or restaurants without having to search for them. MapPoint has this feature and it works well. Second, is night mode. It saves power and is easier on the eyes. Third, is a navigation view instead of the typical overhead view. And forth is voice guided navigation. The map files seem to be large too (compared to other offline mapping apps), any way you can make them smaller?",,,,
371,"I wanted to use this app. The concept is really good. But I won't use it simply because it barely functions. For starters it's online only... but as if that wasn't enough the sync on Android is just all over the place - the app would sometimes ask ""have you done these things today?"" for tasks that were scheduled the day before or at 1 AM for tasks on that day... Speaking of tasks, I couldn't set up multiple repeating tasks for certain days of the week (per task, wanted to fill the whole week with various tasks and repeat them) for some reason, they would all sync to same weekdays. I enabled reminders but never had a reminder come up once and as far as I researched online this is a common problem on Android and hasn't been resolved for some time. So it seems I have to create a habit of opening this habit tracker app...",,,,
372,"I've Had The Wikipedia App For A While. I Really Never Used The App That Much. I Mainly Used The Website. So I Was Looking At An Article And Accidentally Clicked The Edit Button While Scrolling Down And It Said You Have Been Banned From Editing. I Thought It Could Of Been A Glitch So I Opened The App And Went To Suggested Edits And It Said My Account Was Blocked. I Attempted To Make A New Account Since I Thought This Was A Mistake. I Looked Into It, And It Said I Was Blocked. Dont Get This App!",,,,
373,"It's a very nice app...i have been using it, past 8 months...but from last few weeks...there is a problem..it's not pinging me any comment notification instead i have to go n check those particularl blogs and while uploading any post...the comment section goes missing sometimes.. because of which i have to delete that particular post and repost... Please fix this soon.",,,,
374,Just UNINSTALLED this. It used to be ok but suddenly it kept on  AUTOMATICALLY DELETING the map files that I downloaded. This did not happen  just once or twice but many times. The locations that were saved were also  lost. Very disappointing app this is !!!,,,,
375,"Frustrated that Google Maps only shows restaurants nearby. This appears to have the same distance limit in restaurant searches- it only shows restaurants as far out as a mile or so. There was also a text box advertising it's subscription service that loaded on open. Google maps has offline maps and a Share feature. This is, as far as I can tell, the exact same material I get using the free app that I wanted this to replace.",,,,
376,"when it comes compared to the browser edit!,as I suggest wordpress team to bring all facilities and features as such in browser edit as the version in browser seems higher when compared with the app...It is that when you cant add files in the app and some embedding doesnt support and the jetpack block is enabled in the browser version and that block is not supported in the app.....Few latest updates satisfy me comparing the last one's...so you guys are improving each step😍 and keep goin!�?
377,com.mapswithme.maps.pro,69.1038961038961,3,0,Resident/village categories were missing + suggestions. Everything is missing", lacks of details. When adding locations, it should show like 8 tiles with icons which are easy to understand at a glance, then users can tap the right one very quickly &gt; then tap the sub category &gt; until found it. Believe me you need much much more detailed maps," please make the submission process attractive and quick enough. I'd keep it as an alternative and will stick with Google Maps for now."""
378,Im giving it 3 stars. it deserves 5 stars for the app but getting 3 cause after i bought some Gems there were some shady withdrawals which means the privacy protection for my card was breached... and im 99% sure its from Habitica cause this happened right after the purchase. please increase your cyber security for card transactions.,,,,
379,"Please add a speed limit option. In Japan, many people use scooters. 50cc. The max speed limit is 30km/h. So when I search a route using your app, it's always the wrong estimated arrival time. That kinda sucks. Edit: why would I download the updated app if you don't offer what I need. Fix the app and I'll download it. Till then, see you Edit: you offer limited speeds for bicycles and walking. So it's not like it isn't being done. You can and are already doing it. Just add a moped option.",,,,
380,"Since I rated this over a year ago this has gone hideously wrong. It tries to update everything over and again making gigabyte updates useless the next day. So it devours my limited data allowance. When I actually need to use this offline, I can't, the maps have been wiped. As for the bloatware and useless navigation plugins and endless requests for more downloads, I've had it with this app. Started off so good. A map. Now it's like the Chinese Google though not as good.",,,,
381,"Read the significant issues before installing (you only get one chance) This app has promise however it's not without some serious issues.  First, page compositing (especially tables and large images) is exceedingly poor compared to the same page in-browser. You can't even scroll sideways in order to see the entire sidebar.  Second, The complete takeover of the web browser while running is unacceptable. It makes taking a side detour in your search impossible and if you go too deep into links, you have to back ALL the way out of them in order for the app to close itself and return your browser. The only way around this is to kill the process.  Third, the inability to remove the link association in Chrome and Chrome Beta is extremely poor design on the part of the programming team which I would like to see resolved. Basically this makes following links in a google search impossible after the app is uninstalled.",,,,
382,"Great app EXCEPT MAJOR PROBLEM!!!  Fix this and you'll get 6 (six) stars  MAJOR PROBLEM - Do not let it map your routes without checking them. It will put you off major highways in favor of small local ""colorful"" side roads. We just spent 3 weeks in a motor home in Great Britain. The first week was hell trying to drive a wide motor home on narrow single lane back roads with oncoming traffic. I did miss the truck but took out the left side mirror on an overhanging sign instead ($457). Often it favored local side roads literally side by side and paralleling expressways.  ______ Update: Maps.me responded asking for my original specific coordinates. I suggested they pick any spot 50 miles outside London and a 2nd spot 50 miles on the opposite side. Their response - ""Unfortunately, without a concrete example, we can't say for sure of the issue is related with the app or the map data.""  Such a lame, no responsibility cop out. Don't bother with them.",,,,
383,"Usefulish Up Until Lvl 10 Class selection is in settings, not a logical location for it. Picking a class will remove all your equipment for no apparent reason. You cannot re-equip the equipment for no apparent reason. If you're on low-end mobile you can't even look up the reason because all the help pages are on Wikia (unbelievable that they still don't support mobile, more unbelievable that Habitica relys on it). Tried asking for support in Tavern, mods sooner censor other users before they help any. Tavern is EXTREMELY laggy.",,,,
384,"Don't trust this app! The syncing feature is the worse! I spent hours yesterday writing a post, posted, and when I opened the post on the app, I was going to change the name, the app synchronized a draft from 6 days ago (when I started to write the post on my phone) instead of updated the posted text on the phone! I lost hours of work, because now I only have this text from 6 days ago! Edit: at the same time I wrote to ""Help & Support"" and 4 days after still don't have an answer.",,,,
385,Login errors and important functionality missing Initially I could not get it to log in using my username.  I eventually managed to get my email to work.  I was very dissappointed that it does not support cutting and pasting from other applications.  This make posting URLs and spell checking larger post diffcult at best.,,,,
386,"Frustrating and great. Frustrating: Does not inform me of turns soon enough. I expect to know immediately after I make a turn what is next (coming from google/here maps which do this). Not knowing when you check for the next turn makes me check the app too often which is dangerous. Great: Fast, availability to quickly adding places to open street maps, availability to download small parts of map. FYI: I don't use voice as I am on a motorcycle .",,,,
387,"Maps.me is usually better than nothing. Route planning is not the best. I could not drag a route to change it, and the app often refused to plan a route that ran near uninstalled maps. At one point, the route it chose added about an hour to a six-hour drive. The triangle icon indicating direction of travel often pointed perpendicular or opposite to the actual direction of travel, or ran alongside the road, or across open fields or bodies of water. Amusing on the autobahn, but a real pain when driving slowly or walking in a city center or small village. Gives very short notice for lane changes/exits. And unlike Google Maps which will say ""slight right"" or ""use right lane,"" this app tends to say only ""turn right!"" Which, again, is confusing. If you can use it, Google Maps is way better. But this did have the best interface/features of the various OSM-using apps that I looked at. I'd probably use it again, but only as the last resort.",,,,
388,"Beware! If you tried to update an existing (already downloaded) map, and connection was dropped or no connection, you would find that you no longer have any maps for that country, because the existing data would've been deleted while no new data has been added!  [Added] Thank you MapsWithMe for acknowledging the problem & plan to correct it. I shall not be going on another trip for a few months so hopefully a corrected version will be released by then, and I will revise my rating accordingly. Cheers!",,,,
389,"Just started using this app. Maps are great but I am unable to download any guides, maybe the server is down? Turn by turn directions are great but the app stops tracking movement when the screen is turned off to save battery. It would be great if it continued to track movement when the screen was off and also if the screen turned back on for a short while when approaching a turn. Maybe in the next update?",,,,
